kd_kementerian;kementerian;kd_program;program;kd_kegiatan;Kegiatan;kd_output;output;kd_nawacita;nawacita;Tematik;Janpres;kd_PN;PN;kd_PP;PP;kd_KP;KP;kd_PPN;PPN;kd_prov;provinsi;kd_kota;Kota; Anggaran 
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;33;Provinsi Papua Barat;3310;Kab. Maybrat;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;9;Provinsi Riau;912;Kab. Kuantan Singingi;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;9;Provinsi Riau;905;Kab. Indragiri Hilir;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;9;Provinsi Riau;906;Kab. Pelalawan;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;9;Provinsi Riau;913;Kab. Kepulauan Meranti;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;9;Provinsi Riau;908;Kab. Rokan Hilir;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;34;Provinsi Sulawesi Barat;3403;Kab. Mamuju Utara;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;19;Provinsi Sulawesi Selatan;1907;Kab. Maros;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;19;Provinsi Sulawesi Selatan;1914;Kab. Kepulauan Selayar;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;19;Provinsi Sulawesi Selatan;1917;Kab. Sidenreng Rappang;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;19;Provinsi Sulawesi Selatan;1925;Kab. Toraja Utara;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;19;Provinsi Sulawesi Selatan;1906;Kab. Tanatoraja;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;18;Provinsi Sulawesi Tengah;1801;Kab. Poso;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;18;Provinsi Sulawesi Tengah;1809;Kab. Tojo Una-Una;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;18;Provinsi Sulawesi Tengah;1812;Kab. Sigi;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;18;Provinsi Sulawesi Tengah;1806;Kab. Morowali;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;20;Provinsi Sulawesi Tenggara;2006;Kab. Bombana;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;20;Provinsi Sulawesi Tenggara;2002;Kab. Buton;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;20;Provinsi Sulawesi Tenggara;2011;Kab. Buton Utara;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;20;Provinsi Sulawesi Tenggara;2005;Kab. Konawe Selatan;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;17;Provinsi Sulawesi Utara;1708;Kab. Minahasa Utara;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;17;Provinsi Sulawesi Utara;1704;Kab. Kepulauan Sangihe;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;8;Provinsi Sumatera Barat;803;Kab. Limapuluh Kota;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;8;Provinsi Sumatera Barat;854;Kota Sawahlunto;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;8;Provinsi Sumatera Barat;805;Kab. Padang Pariaman;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;8;Provinsi Sumatera Barat;813;Kab. Sijunjung;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;8;Provinsi Sumatera Barat;806;Kab. Pesisir Selatan;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;8;Provinsi Sumatera Barat;810;Kab. Dharmas Raya;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;8;Provinsi Sumatera Barat;802;Kab. Pasaman;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;11;Provinsi Sumatera Selatan;1103;Kab. Musi Banyu Asin;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;11;Provinsi Sumatera Selatan;1106;Kab. Lahat;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;11;Provinsi Sumatera Selatan;1105;Kab. Muara Enim;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;11;Provinsi Sumatera Selatan;1112;Kab. Ogan Ilir;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;11;Provinsi Sumatera Selatan;1153;Kota Prabumulih;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;7;Provinsi Sumatera Utara;704;Kab. Tapanuli Tengah;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;7;Provinsi Sumatera Utara;707;Kab. Dairi;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;7;Provinsi Sumatera Utara;757;Kota Padang Sidempuan;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2412;Pembinaan dan Pengembangan Kawasan Permukiman;2;Pembinaan dan Pengawasan Pengembangan Kawasan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;60;53;Perumahan dan Permukiman;40;Penyediaan Perumahan Layak;128;Pengentasan Permukiman Kumuh;746;Perencanaan Perumahan dan Kawasan Permukiman;7;Provinsi Sumatera Utara;716;Kab. Humbang Hasundutan;616.000
33;KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT;7;Program Pembinaan Dan Pengembangan Infrastruktur Permukiman;2414;Pembinaan dan Pengembangan Penyehatan Lingkungan Permukiman;3;Pembinaan dan Pengawasan Pengembangan Penyehatan Lingkungan Permukiman;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;1;41;53;Perumahan dan Permukiman;41;Air Bersih dan Sanitasi;33;Peningkatan Akses Air Bersih dan Sanitasi;820;Penyediaan Infrastruktur Air Minum dan Sanitasi Terintegrasi Terutama di Daerah dengan Akses Rendah;5;Provinsi Jawa Timur;509;Kab. Bondowoso;616.000
